site,plot,tag,species,litterMass.wcorr.T0,dowelMass.wcorr.T0,time.point,litterMass.wcorr,dowelMass.wcorr,mass.loss.litter,percent.loss.litter,mass.loss.dowel,percent.loss.dowel,days_elapsed,years_elapsed,k_litter,soil.vwc,GWC,WHC,MAT,MAP,Elevation,Longitude,Latitude,Species,soil.SIR,soil.pH,high.rep
HARV,25,617,QURU,4.750378378,2.385,2,2.0433,1.3539,2.707078378,0.569865843,1.0311,0.432327044,622,1.704109589,0.495072694,26.7,0.383054988,0.54867445,7.4,1199,351,-72.17746,42.542763,QURU,6.049401874,4.87,FALSE
HARV,27,619,QURU,4.948125,2.151,2,1.3409,0.1475,3.607225,0.729008463,2.0035,0.931427243,622,1.704109589,0.76618763,31.9,0.473686325,0.638509962,7.4,1199,351,-72.178078,42.541801,QURU,11.21743673,4.19,FALSE
HARV,27,620,QURU,5.17125,1.944,1,3.487580247,1.969026772,1.683669753,0.325582742,-0.025026772,-0.012873854,340,0.931506849,0.422869979,9.166666667,0.473686325,0.638509962,7.4,1199,351,-72.178078,42.541801,QURU,11.21743673,4.19,FALSE
HARV,28,622,PIST,5.006182336,2.574,2,2.976133915,2.086602551,2.030048421,0.405508287,0.487397449,0.189354098,622,1.704109589,0.305173156,34.66666667,0.482229937,0.618099555,7.4,1199,351,-72.178543,42.541161,PIST,8.581623986,4.09,FALSE
HARV,28,624,PIST,4.972165242,2.286,1,4.22557733,1.944407434,0.746587912,0.150153479,0.341592566,0.149428069,340,0.931506849,0.174662709,12.53333333,0.482229937,0.618099555,7.4,1199,351,-72.178543,42.541161,PIST,8.581623986,4.09,FALSE
HARV,29,625,ACRU,5.223994911,2.205,1,3.055744933,1.934200856,2.168249978,0.415055913,0.270799144,0.122811403,340,0.931506849,0.575668354,11.06666667,0.482597014,0.64721481,7.4,1199,351,-72.179253,42.541321,ACRU,9.360897001,4.4,FALSE
HARV,29,626,ACRU,4.965801527,2.214,2,2.288,0.5613,2.677801527,0.539248601,1.6527,0.746476965,622,1.704109589,0.454722309,27.7,0.482597014,0.64721481,7.4,1199,351,-72.179253,42.541321,ACRU,9.360897001,4.4,FALSE
HARV,30,628,QURU,4.875294118,2.331,2,1.7986,1.4566,3.076694118,0.631078668,0.8744,0.375117975,622,1.704109589,0.585157115,33.53333333,0.435545945,0.599067966,7.4,1199,351,-72.179939,42.541164,QURU,7.808290698,4.43,FALSE
HARV,30,630,QURU,5.035294118,2.277,1,3.468614047,1.412611255,1.566680071,0.311139734,0.864388745,0.379617367,340,0.931506849,0.400122485,12.5,0.435545945,0.599067966,7.4,1199,351,-72.179939,42.541164,QURU,7.808290698,4.43,FALSE
HARV,31,631,PIST,5.167653061,2.259,1,4.119804066,2.13702426,1.047848995,0.202770771,0.12197574,0.053995458,340,0.931506849,0.243275749,6.9,0.403609793,0.580703191,7.4,1199,351,-72.181335,42.541046,PIST,8.193603165,4.58,FALSE
HARV,31,633,PIST,5.172857143,2.313,2,3.280417917,2.103378225,1.892439226,0.365840226,0.209621775,0.090627659,622,1.704109589,0.267268226,29.13333333,0.403609793,0.580703191,7.4,1199,351,-72.181335,42.541046,PIST,8.193603165,4.58,FALSE
HARV,32,635,QURU,5.273989071,2.142,1,3.180026821,1.381863698,2.09396225,0.397035758,0.760136302,0.354872223,340,0.931506849,0.543095722,6,0.347140279,0.516047178,7.4,1199,351,-72.182236,42.540459,QURU,6.579867045,4.9,FALSE
HARV,32,636,QURU,5.090273224,2.331,2,1.5818,1.0909,3.508473224,0.689250472,1.2401,0.532003432,622,1.704109589,0.685852645,16.23333333,0.347140279,0.516047178,7.4,1199,351,-72.182236,42.540459,QURU,6.579867045,4.9,FALSE
HARV,34,637,ACRU,5.026271186,2.142,1,2.590588281,1.551359167,2.435682905,0.484590428,0.590640833,0.275742686,340,0.931506849,0.711528218,11.1,0.437313702,0.598976838,7.4,1199,351,-72.181541,42.539688,ACRU,10.30420918,4.56,FALSE
HARV,34,638,ACRU,5.075847458,2.349,2,2.185,1.1483,2.890847458,0.569530011,1.2007,0.511153682,622,1.704109589,0.494614709,17.93333333,0.437313702,0.598976838,7.4,1199,351,-72.181541,42.539688,ACRU,10.30420918,4.56,FALSE
HARV,35,640,PIST,5.095054945,2.394,2,2.4582,0.5719,2.636854945,0.51753219,1.8221,0.761111111,622,1.704109589,0.42769613,22.26666667,0.538103406,0.680805134,7.4,1199,351,-72.18148,42.539303,PIST,10.0801601,4.27,FALSE
HARV,35,642,PIST,5.101098901,2.205,1,3.979444322,1.51496311,1.121654579,0.219884892,0.69003689,0.3129419,340,0.931506849,0.266572163,5.75,0.538103406,0.680805134,7.4,1199,351,-72.18148,42.539303,PIST,10.0801601,4.27,FALSE
HARV,36,643,ACRU,4.914578005,2.295,2,2.46647521,2.072107536,2.448102795,0.498130825,0.222892464,0.097120899,622,1.704109589,0.404560719,100,0.903245955,0.866704718,7.4,1199,351,-72.181564,42.538696,ACRU,23.98367102,4.07,FALSE
HARV,36,644,ACRU,4.853196931,2.322,1,3.345119729,2.413762239,1.508077202,0.310738926,-0.091762239,-0.039518621,340,0.931506849,0.399498042,56.9,0.903245955,0.866704718,7.4,1199,351,-72.181564,42.538696,ACRU,23.98367102,4.07,FALSE
HARV,37,647,ACRU,4.759899244,2.466,1,2.723660355,2.269750809,2.03623889,0.427790334,0.196249191,0.079581992,340,0.931506849,0.599297587,47.7,0.878675716,0.872239997,7.4,1199,351,-72.18161,42.538429,ACRU,26.63730693,4.24,FALSE
HARV,37,648,ACRU,4.712141058,2.241,2,1.813,1.5543,2.899141058,0.615249209,0.6867,0.306425703,622,1.704109589,0.560503536,70.76666667,0.878675716,0.872239997,7.4,1199,351,-72.18161,42.538429,ACRU,26.63730693,4.24,FALSE
HARV,39,649,ACRU,4.981283422,2.421,2,1.3886,0.7846,3.592683422,0.7212365,1.6364,0.675919042,622,1.704109589,0.749594707,47.2,0.853714432,0.878682754,7.4,1199,351,-72.182007,42.537407,ACRU,26.35346064,4.33,FALSE
HARV,39,651,ACRU,4.847005348,2.322,1,1.738372264,2.088775132,3.108633084,0.64135128,0.233224868,0.100441373,340,0.931506849,1.100809797,14.46666667,0.853714432,0.878682754,7.4,1199,351,-72.182007,42.537407,ACRU,26.35346064,4.33,FALSE
HARV,40,652,PIST,4.857621622,1.971,1,4.443154679,1.386664942,0.414466943,0.085323019,0.584335058,0.29646629,340,0.931506849,0.095741972,5.466666667,0.703050406,0.74205695,7.4,1199,351,-72.184265,42.536762,PIST,15.24710434,4.2,FALSE
HARV,40,654,PIST,4.847027027,2.358,2,3.0283,0.495,1.818727027,0.37522527,1.863,0.790076336,622,1.704109589,0.276017534,24.8,0.703050406,0.74205695,7.4,1199,351,-72.184265,42.536762,PIST,15.24710434,4.2,FALSE
HARV,41,656,QURU,4.942213115,2.061,2,2.349219115,1.352514983,2.592994,0.524662523,0.708485017,0.343757893,622,1.704109589,0.436433345,26.33333333,0.505314309,0.646522437,7.4,1199,351,-72.185211,42.535995,QURU,11.5767675,4.43,FALSE
HARV,41,657,QURU,4.874453552,2.115,1,3.474866323,2.041375062,1.399587229,0.287127001,0.073624938,0.034810845,340,0.931506849,0.363338172,12.16666667,0.505314309,0.646522437,7.4,1199,351,-72.185211,42.535995,QURU,11.5767675,4.43,FALSE
HARV,42,659,QURU,4.749050279,2.07,1,3.080407655,1.610103243,1.668642625,0.351363436,0.459896757,0.222172346,340,0.931506849,0.464712324,11.43333333,0.420362476,0.590565714,7.4,1199,351,-72.185295,42.534893,QURU,10.27272556,4.74,FALSE
HARV,42,660,QURU,4.964134078,2.043,2,2.6242,0.6683,2.339934078,0.471368025,1.3747,0.672883015,622,1.704109589,0.374073823,27.73333333,0.420362476,0.590565714,7.4,1199,351,-72.185295,42.534893,QURU,10.27272556,4.74,FALSE
HARV,43,661,PIST,4.822797927,2.106,2,2.085694525,0.352675199,2.737103402,0.567534332,1.753324801,0.832537892,622,1.704109589,0.491900487,20.03333333,0.411517161,0.578225564,7.4,1199,351,-72.184715,42.534431,PIST,8.878775748,4.72,FALSE
HARV,43,663,PIST,4.930569948,2.349,1,4.437027061,1.81210319,0.493542887,0.100098547,0.53689681,0.228563989,340,0.931506849,0.113225167,5.1,0.411517161,0.578225564,7.4,1199,351,-72.184715,42.534431,PIST,8.878775748,4.72,FALSE
HARV,44,664,PIST,5.084463277,2.178,2,2.6156,0.724,2.468863277,0.485570087,1.454,0.66758494,622,1.704109589,0.390054701,18.3,0.476284745,0.668095578,7.4,1199,351,-72.182251,42.53487,PIST,13.10890261,4.23,FALSE
HARV,44,665,PIST,5.136581921,2.034,1,4.380038303,1.770618947,0.756543618,0.147285418,0.263381053,0.12948921,340,0.931506849,0.171045863,3.6,0.476284745,0.668095578,7.4,1199,351,-72.182251,42.53487,PIST,13.10890261,4.23,FALSE
HARV,45,668,QURU,4.966666667,2.007,2,2.173681811,0.737924336,2.792984855,0.562345944,1.269075664,0.632324695,622,1.704109589,0.484902211,23.4,0.412501258,0.624639621,7.4,1199,351,-72.180862,42.534264,QURU,9.052951813,4.5,FALSE
HARV,45,669,QURU,4.775,2.151,1,3.642167516,1.934039437,1.132832484,0.237242405,0.216960563,0.100864976,340,0.931506849,0.290727866,6.866666667,0.412501258,0.624639621,7.4,1199,351,-72.180862,42.534264,QURU,9.052951813,4.5,FALSE
HARV,46,671,QURU,4.940782123,2.241,2,0.8383,1.1237,4.102482123,0.830330507,1.1173,0.498572066,622,1.704109589,1.040955876,30.16666667,0.409337091,0.612688019,7.4,1199,351,-72.18045,42.533882,QURU,9.960930508,4.51,FALSE
HARV,46,672,QURU,5.079050279,2.34,1,2.78851246,1.533011414,2.29053782,0.450977583,0.806988586,0.344866917,340,0.931506849,0.643705418,13.6,0.409337091,0.612688019,7.4,1199,351,-72.18045,42.533882,QURU,9.960930508,4.51,FALSE
LENO,1,1574,QUPA,5.112727273,2.61,1,3.700835608,1.488038367,1.411891664,0.276152353,1.121961633,0.429870358,284,0.778082192,0.415347304,33.3,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1575,QUPA,5.505454545,2.295,1,3.362726588,1.632496602,2.142727957,0.389200917,0.662503398,0.288672505,284,0.778082192,0.633592713,33.3,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1577,QUPA,5.338181818,2.403,2,2.4112,1.6442,2.926981818,0.548310627,0.7588,0.315771952,594,1.62739726,0.488362972,39.16666667,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1578,QUPA,5.229090909,2.304,1,3.957394935,1.793141156,1.271695974,0.243196379,0.510858844,0.221726929,284,0.778082192,0.358126017,33.3,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1580,QUPA,5.221818182,1.98,2,1.1143,1.4277,4.107518182,0.786606894,0.5523,0.278939394,594,1.62739726,0.949134722,39.16666667,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1583,QUPA,5.149090909,2.583,1,4.142245508,1.951930431,1.006845401,0.195538478,0.631069569,0.244316519,284,0.778082192,0.279639021,33.3,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1584,QUPA,5.105454545,2.007,2,2.6304,0.9959,2.475054545,0.484786325,1.0111,0.503786746,594,1.62739726,0.407505639,39.16666667,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1585,QUPA,5.389090909,2.223,2,2.3202,1.6101,3.068890909,0.569463563,0.6129,0.275708502,594,1.62739726,0.517835036,39.16666667,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1587,QUPA,5.098181818,2.151,2,2.281201055,1.319730708,2.816980763,0.552546155,0.831269292,0.386457133,594,1.62739726,0.49415217,39.16666667,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1588,QUPA,5.170909091,2.133,1,3.383657409,1.48718085,1.787251682,0.345635874,0.64581915,0.302775035,284,0.778082192,0.545046936,33.3,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1589,QUPA,5.345454545,1.899,2,2.0167,1.5835,3.328754545,0.62272619,0.3155,0.166140074,594,1.62739726,0.598983477,39.16666667,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,1,1590,QUPA,5.498181818,2.259,1,3.778241578,2.052764791,1.719940241,0.312819819,0.206235209,0.091294913,284,0.778082192,0.482158251,33.3,0.275737472,0.401313155,18.1,1386,20,-88.15943722,31.856724,QUPA,4.416179303,5.79,TRUE
LENO,2,1592,LIST,5.34787234,2.223,2,7.346217531,1.175318315,-1.998345191,-0.373671072,1.047681685,0.471291806,594,1.62739726,-0.195088672,28.96666667,0.231013955,0.392873212,18.1,1386,20,-88.15969647,31.85706352,LIST,3.782056192,5.5,FALSE
LENO,2,1593,LIST,5.14893617,2.214,1,6.189069844,0.799696472,-1.040133674,-0.202009433,1.414303528,0.638800148,284,0.778082192,-0.23647204,24.1,0.231013955,0.392873212,18.1,1386,20,-88.15969647,31.85706352,LIST,3.782056192,5.5,FALSE
LENO,3,1595,QUPA,5.328739496,2.628,1,2.933102423,2.040566325,2.395637072,0.449569185,0.587433675,0.223528796,284,0.778082192,0.767340538,34.26666667,0.284064193,0.440220752,18.1,1386,20,-88.1601282,31.85721419,QUPA,4.63813692,6.03,FALSE
LENO,3,1596,QUPA,5.607731092,2.574,2,1.9581,0.7199,3.649631092,0.650821345,1.8541,0.72031857,594,1.62739726,0.64653641,34.93333333,0.284064193,0.440220752,18.1,1386,20,-88.1601282,31.85721419,QUPA,4.63813692,6.03,FALSE
LENO,4,1599,PITA,5.508867925,2.583,1,4.391785722,1.530412764,1.117082202,0.202778904,1.052587236,0.407505705,284,0.778082192,0.291258727,32.6,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1601,PITA,5.573773585,2.259,1,3.522445542,0.715576074,2.051328043,0.36803218,1.543423926,0.683233256,284,0.778082192,0.589805047,32.6,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1602,PITA,5.614339623,2.475,1,3.283363851,0.36847806,2.330975771,0.415182538,2.10652194,0.851119976,284,0.778082192,0.689458667,32.6,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1603,PITA,5.533207547,2.241,2,2.616,1.038,2.917207547,0.527218168,1.203,0.536813922,594,1.62739726,0.460318607,35.5,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1604,PITA,5.533207547,2.322,1,3.796009099,1.435387186,1.737198448,0.313958664,0.886612814,0.381831531,284,0.778082192,0.484289963,32.6,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1606,PITA,5.533207547,2.268,1,3.847668432,1.390492053,1.685539115,0.304622428,0.877507947,0.386908266,284,0.778082192,0.466917654,32.6,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1607,PITA,5.646792453,2.349,1,4.374215963,0.973918011,1.27257649,0.225362717,1.375081989,0.585390374,284,0.778082192,0.328192039,32.6,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1608,PITA,5.630566038,2.322,2,1.5458,0.5063,4.084766038,0.725462771,1.8157,0.781955211,594,1.62739726,0.794316442,35.5,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1609,PITA,5.65490566,2.043,2,2.310241713,0.44164206,3.344663947,0.591462378,1.60135794,0.783826696,594,1.62739726,0.550063154,35.5,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1610,PITA,5.492641509,2.286,2,2.3789,1.012,3.113741509,0.566893271,1.274,0.557305337,594,1.62739726,0.514177524,35.5,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1611,PITA,5.516981132,2.025,2,2.73514,0.1881,2.781841132,0.50423249,1.8369,0.907111111,594,1.62739726,0.431147458,35.5,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,4,1612,PITA,5.711698113,2.277,2,3.0697,0.5136,2.641998113,0.462559131,1.7634,0.774440053,594,1.62739726,0.381551911,35.5,0.279500536,0.459983536,18.1,1386,20,-88.16049811,31.85741235,PITA,6.073012493,5.73,TRUE
LENO,5,1615,QUPA,4.896957929,2.358,2,2.6972,1.3107,2.199757929,0.449209072,1.0473,0.444147583,594,1.62739726,0.366474737,24.76666667,0.262722622,0.41234444,18.1,1386,20,-88.16088888,31.85773837,QUPA,4.300204965,4.83,FALSE
LENO,5,1617,QUPA,4.984822006,2.088,1,4.085605108,1.144483513,0.899216898,0.180390974,0.943516487,0.451875712,284,0.778082192,0.255664315,21.23333333,0.262722622,0.41234444,18.1,1386,20,-88.16088888,31.85773837,QUPA,4.300204965,4.83,FALSE
LENO,6,1618,LIST,5.63023622,2.421,1,2.839421609,1.670368153,2.790814611,0.495683396,0.750631847,0.310050329,284,0.778082192,0.879792692,27.13333333,0.251968192,0.419539526,18.1,1386,20,-88.16118861,31.85757265,LIST,5.736385126,5.94,FALSE
LENO,6,1619,LIST,5.470026247,2.367,2,1.7457,1.3171,3.724326247,0.680860764,1.0499,0.443557245,594,1.62739726,0.701812533,32.7,0.251968192,0.419539526,18.1,1386,20,-88.16118861,31.85757265,LIST,5.736385126,5.94,FALSE
LENO,7,1621,PITA,5.571747851,2.295,1,3.57483145,0.868151747,1.996916401,0.358400354,1.426848253,0.621720372,284,0.778082192,0.570364903,30.2,0.248514371,0.3813339,18.1,1386,20,-88.16152329,31.85728837,PITA,5.298803588,5.86,FALSE
LENO,7,1622,PITA,5.643180516,2.376,2,2.668,1.5673,2.975180516,0.527216967,0.8087,0.340361953,594,1.62739726,0.460317046,34.5,0.248514371,0.3813339,18.1,1386,20,-88.16152329,31.85728837,PITA,5.298803588,5.86,FALSE
LENO,8,1624,QUPA,5.585867508,2.106,2,1.2738,1.1546,4.312067508,0.77196022,0.9514,0.451756885,594,1.62739726,0.908343172,35.7,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1626,QUPA,5.87533123,2.178,2,2.274764053,1.031641634,3.600567177,0.612827947,1.146358366,0.526335338,594,1.62739726,0.583069744,35.7,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1628,QUPA,5.476340694,2.34,2,0.2167,0.2873,5.259640694,0.960429781,2.0527,0.877222222,594,1.62739726,1.98456675,35.7,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1630,QUPA,5.679747634,2.394,2,1.9893,1.5095,3.690447634,0.649755565,0.8845,0.36946533,594,1.62739726,0.644663727,35.7,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1631,QUPA,5.797097792,2.178,2,1.9725,0.885,3.824597792,0.659743535,1.293,0.593663912,594,1.62739726,0.662441596,35.7,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1632,QUPA,5.945741325,2.358,1,2.801304537,2.731599099,3.144436788,0.528855296,-0.373599099,-0.158438973,284,0.778082192,0.967237154,28.9,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1634,QUPA,5.601514196,2.403,2,1.0094,1.6347,4.592114196,0.819798725,0.7683,0.319725343,594,1.62739726,1.053019383,35.7,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1635,QUPA,5.687570978,2.304,1,2.567606661,1.894550153,3.119964317,0.548558309,0.409449847,0.177712607,284,0.778082192,1.022140164,28.9,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1636,QUPA,5.804921136,2.448,1,3.465128118,1.709134928,2.339793018,0.403070595,0.738865072,0.301823967,284,0.778082192,0.663113008,28.9,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1637,QUPA,5.648454259,2.295,1,2.503603334,1.472224654,3.144850925,0.556763104,0.822775346,0.358507776,284,0.778082192,1.045713302,28.9,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1638,QUPA,5.624984227,2.376,1,2.987012519,1.677418534,2.637971708,0.468974063,0.698581466,0.294015769,284,0.778082192,0.813467292,28.9,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,8,1640,QUPA,5.499810726,2.502,1,3.02697737,1.756503324,2.472833355,0.449621538,0.745496676,0.297960302,284,0.778082192,0.767462783,28.9,0.239842933,0.361073593,18.1,1386,20,-88.16183775,31.85754549,QUPA,4.802329901,5.81,TRUE
LENO,9,1643,LIST,5.515151515,2.376,2,1.4717,0.5978,4.043451515,0.733153297,1.7782,0.748400673,594,1.62739726,0.811775319,33.7,0.239261718,0.360580871,18.1,1386,20,-88.16246153,31.85843096,LIST,5.798869609,5.72,FALSE
LENO,9,1644,LIST,5.332363636,1.962,1,3.597615038,0.946241134,1.734748598,0.325324512,1.015758866,0.517716038,284,0.778082192,0.505760788,26.76666667,0.239261718,0.360580871,18.1,1386,20,-88.16246153,31.85843096,LIST,5.798869609,5.72,FALSE
LENO,10,1645,LIST,5.502610966,2.133,1,5.135502383,1.060500208,0.367108583,0.066715344,1.072499792,0.502812842,284,0.778082192,0.088737447,35.46666667,0.364637529,0.459323465,18.1,1386,20,-88.16273694,31.85827817,LIST,4.110185557,5.09,FALSE
LENO,10,1647,LIST,5.332898172,2.403,2,6.2604,0.9158,-0.927501828,-0.173920783,1.4872,0.61889305,594,1.62739726,-0.098531101,35.43333333,0.364637529,0.459323465,18.1,1386,20,-88.16273694,31.85827817,LIST,4.110185557,5.09,FALSE
LENO,11,1649,QUPA,5.508446866,2.34,1,3.317603673,1.948599777,2.190843193,0.397724303,0.391400223,0.167265053,284,0.778082192,0.651653484,25.6,0.247890751,0.39734195,18.1,1386,20,-88.16291145,31.8577446,QUPA,4.174131733,5.2,FALSE
LENO,11,1650,QUPA,5.523705722,2.277,2,2.1651,1.5895,3.358605722,0.608034876,0.6875,0.301932367,594,1.62739726,0.575509394,24.03333333,0.247890751,0.39734195,18.1,1386,20,-88.16291145,31.8577446,QUPA,4.174131733,5.2,FALSE
LENO,12,1651,LIST,5.448101266,2.025,1,3.600592182,0.809279908,1.847509084,0.339110636,1.215720092,0.600355601,284,0.778082192,0.532294446,50.2,0.480827778,0.532445414,18.1,1386,20,-88.16339808,31.85779946,LIST,5.467130932,4.87,FALSE
LENO,12,1652,LIST,5.666025316,2.115,2,2.804872036,0.945848207,2.86115328,0.504966554,1.169151793,0.552790446,594,1.62739726,0.432057967,48.43333333,0.480827778,0.532445414,18.1,1386,20,-88.16339808,31.85779946,LIST,5.467130932,4.87,FALSE
LENO,13,1656,LIST,5.414933333,2.142,1,4.578193704,1.082302038,0.836739629,0.154524456,1.059697962,0.494723605,284,0.778082192,0.215730469,26.43333333,0.25358756,0.445824885,18.1,1386,20,-88.16494253,31.85657281,LIST,7.155258821,5.26,FALSE
LENO,14,1658,QUPA,5.721265823,2.322,1,4.88405213,1.780041208,0.837213692,0.146333647,0.541958792,0.233401719,284,0.778082192,0.203339506,38.16666667,0.282481614,0.425908115,18.1,1386,20,-88.16353441,31.85727654,QUPA,3.671104733,5.02,FALSE
LENO,14,1659,QUPA,5.791898734,2.358,2,2.5583,0.9676,3.233598734,0.558296835,1.3904,0.589652248,594,1.62739726,0.502100634,41.6,0.282481614,0.425908115,18.1,1386,20,-88.16353441,31.85727654,QUPA,3.671104733,5.02,FALSE
LENO,15,1661,PITA,5.740552147,2.16,1,3.948830423,1.562703653,1.791721724,0.312116618,0.597296347,0.276526087,284,0.778082192,0.48084375,40.2,0.271707811,0.453317621,18.1,1386,20,-88.16278678,31.85683978,PITA,5.844078519,5.55,TRUE
